index,filename,reduced_formula,full_formula,num_sites,status,r_val,quality_tag,temperature,pressure,sgr,is_polymorph,polymorph_count,sg_number,refined_sg_number,refined_sg_symbol,is_organic,prototype
123738,72218.cif,NaSn2(PO4)3,Na+6 Sn4+12 P5+18 O2-72,108,success,0.062,,1073.0,0.101325,R3-CH,True,4.0,,167.0,R-3c,False,Quaternary
40455,190937.cif,NaTaN2,Na+3 Ta5+3 N3-6,12,success,,,,,,True,4.0,,166.0,R-3m,False,Ternary
9889,1392.cif,NaTi3FeO8,Na+2 Ti4+6 Fe3+2 O2-16,26,success,0.053,Q,293.0,0.101325,C12/M1,True,4.0,12.0,12.0,C2/m,False,Quaternary
39796,185255.cif,NaTi3FeO8,Na+2 Ti4+6 Fe3+2 O2-16,26,success,,,,,,True,4.0,,12.0,C2/m,False,Quaternary
7951,109066.cif,NaTlO2,Tl3+2 Na+2 O2-4,8,success,0.0431,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Spinel
52781,25510.cif,NaTlO2,Na+3 Tl3+3 O2-6,12,success,0.0431,,293.0,0.101325,R3-MH,True,4.0,,166.0,R-3m,False,Ternary
113296,644919.cif,NaTlO2,Na+3 Tl+3 O-6,12,success,,,293.0,0.101325,R3-MH,True,4.0,,166.0,R-3m,False,Ternary
39031,182323.cif,NaVO2,Na+2 V3+2 O2-4,8,success,,,,,C12/M1,True,4.0,12.0,166.0,R-3m,False,Spinel
40101,188088.cif,NaVPO5,Na+4 V4+4 P5+4 O2-20,32,success,,,,,,True,4.0,,14.0,P2_1/c,False,Quaternary
67361,400013.cif,NaYbS2,Na+3 Yb3+3 S2-6,12,success,0.026,Q,297.0,0.101325,R3-MH,True,4.0,,166.0,R-3m,False,Ternary
113324,645002.cif,NaYbS2,Na0+3 Yb0+3 S0+6,12,success,,,293.0,0.101325,R3-MH,True,4.0,,166.0,R-3m,False,Ternary
31704,169826.cif,NaZn(BH4)3,Na+8 Zn2+8 B3+24 H-96,136,success,,,293.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Quaternary
31707,169829.cif,NaZn(BH4)3,Na+4 Zn2+4 B3+12 H-48,68,success,0.0348,Q,293.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Quaternary
31708,169830.cif,NaZn(BH4)3,Na+4 Zn2+4 B3+12 H-48,68,success,,,293.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Quaternary
49717,246768.cif,NaZn(BH4)3,Na+4 Zn2+4 B3+12 H-48,68,success,0.0727,,293.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Quaternary
25066,163747.cif,Nb2C,Nb0+2 C0+1,3,success,0.0564,,295.0,0.101325,P3-M1,True,4.0,164.0,164.0,P-3m1,False,Fluorite/Rutile
62541,31973.cif,Nb2C,Nb2+8 C4-4,12,success,,,293.0,0.101325,PNA21,True,4.0,,62.0,Pnma,False,Fluorite/Rutile
81839,43670.cif,Nb2C,Nb2+2 C4-1,3,success,,,293.0,0.101325,P3-M1,True,4.0,164.0,164.0,P-3m1,False,Fluorite/Rutile
116447,653912.cif,Nb2C,Nb0+8 C0+4,12,success,,,,,PNA21,True,4.0,,62.0,Pnma,False,Fluorite/Rutile
53033,25750.cif,Nb2O5,Nb5+32 O2-80,112,success,0.092,,293.0,0.101325,C12/M1,True,4.0,12.0,12.0,C2/m,False,Binary
60195,29.cif,Nb2O5,Nb5+28 O2-70,99,success,0.052,Q,293.0,0.101325,P12/M1,True,4.0,10.0,10.0,P2/m,False,Binary
84931,51176.cif,Nb2O5,Nb5+4 O2-10,14,success,0.048,,293.0,0.101325,C121,True,4.0,5.0,5.0,C2,False,Binary
122849,71317.cif,Nb2O5,Nb5+8 O2-20,28,success,0.016,Q,293.0,0.101325,C12/C1,True,4.0,15.0,15.0,C2/c,False,Binary
85733,51996.cif,Nb3In,Nb0+6 In0+2,8,success,,,293.0,0.101325,PM3-N,True,4.0,,223.0,Pm-3n,False,Binary
3714,104512.cif,Nb3Ir,Nb0+6 Ir0+2,8,success,0.001,,293.0,0.101325,PM3-N,True,4.0,,223.0,Pm-3n,False,Binary
4428,105184.cif,Nb3Os,Nb0+6 Os0+2,8,success,,,293.0,0.101325,PM3-N,True,4.0,,223.0,Pm-3n,False,Binary
4429,105185.cif,Nb3Os,Nb0+6 Os0+2,8,success,0.009,,298.0,0.101325,PM3-N,True,4.0,,223.0,Pm-3n,False,Binary
7540,108629.cif,Nb3Si,Nb0+3 Si0+1,4,success,,,293.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Binary
40596,1997.cif,Nb3Si,Nb0+24 Si0+8,32,success,0.032,Q,293.0,0.101325,P42/NZ,True,4.0,,86.0,P4_2/n,False,Binary
127889,76584.cif,Nb3Si,Nb0+6 Si0+2,8,success,,,293.0,0.101325,PM3-N,True,4.0,,223.0,Pm-3n,False,Binary
28579,166952.cif,Nb4Ag2O11,Nb5+16 Ag+8 O2-44,68,success,0.0665,Q,293.0,0.101325,C1C1,True,4.0,9.0,9.0,Cc,False,Ternary
19170,158312.cif,Nb4GaS8,Nb3.25+16 Ga3+4 S2-32,52,success,0.038,,50.0,0.101325,F4-3M,True,4.0,216.0,216.0,F-43m,False,Ternary
32519,170657.cif,Nb4GaS8,Nb0+16 Ga0+4 S0+32,52,success,0.021,Q,293.0,0.101325,F4-3M,True,4.0,216.0,216.0,F-43m,False,Ternary
110414,634751.cif,Nb5Ga3,Nb0+10 Ga0+6,16,success,,,293.0,0.101325,P63/MCM,True,4.0,193.0,193.0,P6_3/mcm,False,Binary
110422,634764.cif,Nb5Ga3,Nb0+20 Ga0+12,32,success,,,293.0,0.101325,I4/MCM,True,4.0,140.0,140.0,I4/mcm,False,Binary
29022,167353.cif,Nb6C5,Nb0+12 C0+10,22,success,,,293.0,0.101325,C12/M1,True,4.0,12.0,12.0,C2/m,False,Binary
8099,109220.cif,Nb6Si7Ni16,Nb0+24 Si0+28 Ni0+64,116,success,,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Ternary
87273,53723.cif,Nb6SnGe,Nb0+6 Sn0+1 Ge0+1,8,success,,,293.0,0.101325,PM3-N,True,4.0,,223.0,Pm-3n,False,Ternary
91044,58016.cif,NbAlNi2,Nb0+4 Al0+4 Ni0+8,16,success,,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Ternary
7307,108392.cif,NbCu3S4,Nb5+1 Cu+3 S2-4,8,success,,,293.0,0.101325,P4-3M,True,4.0,,215.0,P-43m,False,Ternary
107494,628478.cif,NbCu3Se4,Nb5+1 Cu+3 Se2-4,8,success,,,,,P4-3M,True,4.0,,215.0,P-43m,False,Ternary
107495,628479.cif,NbCu3Se4,Nb0+1 Cu0+3 Se0+4,8,success,,,293.0,0.101325,P4-3M,True,4.0,,215.0,P-43m,False,Ternary
109788,63307.cif,NbFeF6,Nb4+3 Fe2+3 F-18,24,success,,,293.0,0.101325,R3-H,True,4.0,,148.0,R-3,False,Ternary
9913,14015.cif,NbFeO4,Nb5+2 Fe3+2 O2-8,12,success,0.076,,293.0,0.101325,P12/A1,True,4.0,,13.0,P2/c,False,Ternary
9914,14016.cif,NbFeO4,Nb5+4 Fe3+4 O2-16,24,success,0.088,,293.0,0.101325,C12/M1,True,4.0,12.0,12.0,C2/m,False,Ternary
43508,203006.cif,NbFeO4,Fe3+2 Nb5+2 O2-8,12,success,0.0771,,293.0,0.101325,PBCN,True,4.0,60.0,60.0,Pbcn,False,Ternary
4279,105036.cif,NbMo,Mo0+1 Nb0+1,2,success,,,293.0,0.101325,IM3-M,True,4.0,229.0,229.0,Im-3m,False,Rocksalt/Zincblende/CsCl
4419,105175.cif,NbNi3,Nb0+2 Ni0+6,8,success,,,293.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Binary
4420,105176.cif,NbNi3,Nb0+2 Ni0+6,8,success,,,293.0,0.101325,PMMNS,True,4.0,59.0,59.0,Pmmn,False,Binary
4435,105191.cif,NbPd3,Nb0+2 Pd0+6,8,success,,,293.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Binary
4437,105193.cif,NbPd3,Nb0+6 Pd0+18,24,success,,,293.0,0.101325,PMMNS,True,4.0,59.0,59.0,Pmmn,False,Binary
4456,105212.cif,NbRh,Nb0+2 Rh0+2,4,success,,,293.0,0.101325,PMMA,True,4.0,51.0,51.0,Pmma,False,Rocksalt/Zincblende/CsCl
4457,105213.cif,NbRh,Nb0+1 Rh0+1,2,success,,,293.0,0.101325,P4/MMM,True,4.0,123.0,123.0,P4/mmm,False,Rocksalt/Zincblende/CsCl
113375,645271.cif,NbRh,Nb0+9 Rh0+9,18,success,,,293.0,0.101325,P2/M11,True,4.0,,10.0,P2/m,False,Rocksalt/Zincblende/CsCl
4465,105221.cif,NbRu,Nb0+1 Ru0+1,2,success,0.041,,1388.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
113380,645292.cif,NbRu,Nb0+1 Ru0+1,2,success,,,293.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Rocksalt/Zincblende/CsCl
83081,44992.cif,NbS,Nb2+2 S2-2,4,success,,,293.0,0.101325,P63/MMC,True,4.0,194.0,194.0,P6_3/mmc,False,Rocksalt/Zincblende/CsCl
113383,645304.cif,NbS,Nb0+2 S0+2,4,success,,,293.0,0.101325,P63/MMC,True,4.0,194.0,194.0,P6_3/mmc,False,Rocksalt/Zincblende/CsCl
113385,645320.cif,NbS,Nb0+1 S0+1,2,success,,,293.0,0.101325,P6-M2,True,4.0,,187.0,P-6m2,False,Rocksalt/Zincblende/CsCl
127874,76564.cif,NbS,Nb2+1 S2-1,2,success,,,293.0,0.101325,P6-M2,True,4.0,,187.0,P-6m2,False,Rocksalt/Zincblende/CsCl
4502,105258.cif,NbZn3,Nb0+1 Zn0+3,4,success,,,293.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Binary
14995,154451.cif,Nd(AgGe)2,Nd0+2 Ag0+4 Ge0+4,10,success,0.0685,,1.5,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
99355,612651.cif,Nd(BC)2,Nd0+2 B0+4 C0+4,10,success,,,,,P42/MMC,True,4.0,131.0,131.0,P4_2/mmc,False,Ternary
139952,88859.cif,Nd(BC)2,Nd0+2 B0+4 C0+4,10,success,0.024,,15.0,0.101325,P4/MBM,True,4.0,127.0,127.0,P4/mbm,False,Ternary
105429,624415.cif,Nd(CoP)2,Nd0+2 Co0+4 P0+4,10,success,,,293.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
125130,73651.cif,Nd(CoP)2,Nd3+2 Co1.50+4 P3-4,10,success,0.017,,60.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Spinel
100110,614053.cif,Nd(FeB)4,Nd0+2 Fe0+8 B0+8,18,success,,,,,P42/NZ,True,4.0,,86.0,P4_2/n,False,Ternary
87080,53513.cif,Nd(FeSi)2,Nd0+2 Fe0+4.0 Si0+4,10,success,0.083,,298.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
109705,632872.cif,Nd(FeSi)2,Nd0+2 Fe0+4 Si0+4,10,success,,,293.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
50279,247283.cif,Nd(GePd)2,Nd0+2 Ge0+4 Pd0+4,10,success,0.081,,295.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
87285,53735.cif,Nd(GeRh)2,Nd0+2 Ge0+4 Rh0+4,10,success,0.023,Q,293.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
6876,107956.cif,Nd(NiAs)2,Nd2+2 Ni2+4 As3-4,10,success,0.035,,293.0,0.101325,P4/NMMS,True,4.0,,129.0,P4/nmm,False,Ternary
98596,611001.cif,Nd(NiAs)2,Nd0+2 Ni0+4 As0+4,10,success,,,293.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
98597,611004.cif,Nd(NiAs)2,Nd0+2 Ni0+4 As0+4,10,success,,,293.0,0.101325,P4/NMMZ,True,4.0,129.0,129.0,P4/nmm,False,Ternary
87278,53728.cif,Nd(NiGe)2,Nd0+2 Ni0+4 Ge0+4,10,success,0.049,,30.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
93809,601629.cif,Nd(SiPt)2,Nd0+2 Si0+4 Pt0+4,10,success,,,293.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
113497,645746.cif,Nd(SiPt)2,Nd0+2 Si0+4 Pt0+4,10,success,,,293.0,0.101325,P4/NMMZ,True,4.0,129.0,129.0,P4/nmm,False,Ternary
126465,75065.cif,Nd0.2Zr1.8O3.9,Nd3+0.2 Zr4+1.8 O2-3.9,6,success,0.068,,293.0,0.101325,P42/NMCZ,True,4.0,,137.0,P4_2/nmc,False,Ternary
126466,75066.cif,Nd0.4Zr3.6O7.8,Nd3+0.4 Zr4+3.6 O2-7.8,12,success,0.068,,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Ternary
95453,604608.cif,Nd10.668S16,Nd3+10.668 S2-16,28,success,,,293.0,0.101325,I4-3D,True,4.0,,220.0,I-43d,False,Binary
113547,645912.cif,Nd10.668Se16,Nd3+10.668 Se2-16,28,success,,,293.0,0.101325,I4-3D,True,4.0,,220.0,I-43d,False,Binary
47737,2446.cif,Nd2C3,Nd0+16 C0+24,40,success,,,293.0,0.101325,I4-3D,True,4.0,,220.0,I-43d,False,Binary
92278,59421.cif,Nd2In,Nd0+4 In0+2,6,success,,,293.0,0.101325,P63/MMC,True,4.0,194.0,194.0,P6_3/mmc,False,Fluorite/Rutile
15422,154841.cif,Nd2MnCoO6,Nd3+4 Co2+2 Mn4+2.0 O2-12,20,success,0.0233,,50.0,0.101325,P121/N1,True,4.0,,14.0,P2_1/c,False,Quaternary
15423,154842.cif,Nd2MnCoO6,Nd3+4 Co2+2 Mn4+2 O2-12,20,success,0.0244,,290.0,0.101325,PBNM,True,4.0,62.0,62.0,Pnma,False,Quaternary
18777,157948.cif,Nd2MnCoO6,Nd3+4 Mn4+2 Co2+2 O2-12,20,success,0.0442,,2.0,0.101325,P121/N1,True,4.0,,14.0,P2_1/c,False,Quaternary
22708,161572.cif,Nd2Ru2O7,Nd3+16 Ru4+16 O2-56,88,success,0.0343,,297.0,0.101325,FD3-MZ,True,4.0,227.0,227.0,Fd-3m,False,Ternary
3420,104242.cif,Nd2Zn17,Nd0+6 Zn0+51,57,success,0.065,Q,293.0,0.101325,R3-MH,True,4.0,,166.0,R-3m,False,Binary
93875,601787.cif,Nd2Zn17,Nd0+4 Zn0+34,38,success,,,293.0,0.101325,P63/MMC,True,4.0,194.0,194.0,P6_3/mmc,False,Binary
92281,59424.cif,Nd3In,Nd0+3 In0+1,4,success,,,293.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Binary
88898,55639.cif,Nd3Sm(GaO3)4,Nd3+3 Sm3+1 Ga3+4 O2-12,20,success,0.0678,,85.0,0.101325,PBNM,True,4.0,62.0,62.0,Pnma,False,Quaternary
113577,646006.cif,Nd3Te4,Nd2.67+12 Te2-16,28,success,,,293.0,0.101325,I4-3D,True,4.0,,220.0,I-43d,False,Binary
87876,54379.cif,Nd4Si6.32,Nd0+4 Si0+6.32,12,success,0.045,,1.5,0.101325,IMMA,True,4.0,74.0,74.0,Imma,False,Binary
87878,54381.cif,Nd4Si6.4,Nd0+4 Si0+6.4,12,success,0.055,,1.5,0.101325,IMMA,True,4.0,74.0,74.0,Imma,False,Binary
69658,40909.cif,Nd5(FeB)18,Nd0+20 Fe0+72 B0+72,164,success,0.081,,,,PCCN,True,4.0,56.0,56.0,Pccn,False,Ternary
116802,655424.cif,Nd5(FeB)18,Nd0+40 Fe0+144 B0+144,328,success,0.081,,,,P42/NCMS,True,4.0,,,,False,Ternary
15217,154657.cif,Nd5Si3,Nd0+20 Si0+12,32,success,0.023,Q,293.0,0.101325,I4/MCM,True,4.0,140.0,140.0,I4/mcm,False,Binary
113562,645947.cif,Nd5Si3,Nd0+10 Si0+6,16,success,,,293.0,0.101325,P63/MCM,True,4.0,193.0,193.0,P6_3/mcm,False,Binary
15218,154658.cif,Nd5Si4,Nd0+20 Si0+16,36,success,0.037,Q,293.0,0.101325,PNMA,True,4.0,62.0,62.0,Pnma,False,Binary
15219,154659.cif,Nd5Si4,Nd0+20 Si0+16,36,success,0.024,Q,293.0,0.101325,P41212,True,4.0,92.0,92.0,P4_12_12,False,Binary
87793,54293.cif,Nd5Sn3,Nd0+10 Sn0+6,16,success,0.041,,117.0,0.101325,P63/MCM,True,4.0,193.0,193.0,P6_3/mcm,False,Binary
67514,40059.cif,Nd6Fe13Si,Nd0+24 Fe0+52 Si0+4,80,success,0.07,Q,293.0,0.101325,I4/MCM,True,4.0,140.0,140.0,I4/mcm,False,Ternary
91358,58338.cif,NdAg,Nd0+1 Ag0+1,2,success,,,293.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
11695,151370.cif,NdAl,Nd0+1 Al0+1,2,success,,,293.0,0.101325,PM3-M,True,4.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
94182,602441.cif,NdAl,Nd0+8 Al0+8,16,success,,,293.0,0.101325,PBCM,True,4.0,57.0,57.0,Pbcm,False,Rocksalt/Zincblende/CsCl
10831,150508.cif,NdAl4,Nd0+2 Al0+8,10,success,,,293.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Binary
97499,608743.cif,NdAl4,Nd0+6 Al0+24,30,success,,,,,IMM2,True,4.0,44.0,44.0,Imm2,False,Binary
55668,26268.cif,NdAs,Nd3+4 As3-4,8,success,0.016,Q,293.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
98590,610998.cif,NdAs,Nd0+4 As0+4,8,success,0.016,,77.0,0.101325,FM3-M,True,4.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
48148,245339.cif,NdCO4,Nd3+4 C4+4 O2-16,24,success,0.0288,Q,293.0,0.101325,PNMA,True,4.0,62.0,62.0,Pnma,False,Ternary
59972,2880.cif,NdCO4,Nd3+18 C4+18 O2-72,108,success,0.082,,293.0,0.101325,P6-,True,4.0,,174.0,P-6,False,Ternary
79848,422733.cif,NdCO4,Nd3+18 C4+18 O2-72,108,success,0.04,,,,P6-,True,4.0,,174.0,P-6,False,Ternary
102097,6180.cif,NdCO4,Nd3+4 C4+4 O2-16,24,success,0.07,,,,PMCN,True,4.0,,62.0,Pnma,False,Ternary
18143,157353.cif,NdCo4B,Nd0+2 Co0+8 B0+2,12,success,0.022,,2.0,0.101325,P6/MMM,True,4.0,191.0,191.0,P6/mmm,False,Ternary
30829,169027.cif,NdCoAsO,Nd3+2 Co2+2 As3-2 O2-2,8,success,,,293.0,0.101325,P4/NMMZ,True,4.0,129.0,129.0,P4/nmm,False,Quaternary
105435,624430.cif,NdCoSi,Nd0+2 Co0+2 Si0+2,6,success,,,293.0,0.101325,P4/NMMZ,True,4.0,129.0,129.0,P4/nmm,False,Ternary
56435,26979.cif,NdCrO4,Nd2+4 Cr6+4 O2-16,24,success,,,293.0,0.101325,I41/AMDS,True,4.0,,141.0,I4_1/amd,False,Ternary
141533,90461.cif,NdCrO4,Nd3+4 Cr5+4 O2-16,24,success,0.047,,293.0,0.101325,I41/AMDZ,True,4.0,141.0,141.0,I4_1/amd,False,Ternary
5619,106437.cif,NdCu6,Nd0+4 Cu0+24,28,success,0.044,,10.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Binary
74034,415079.cif,NdCuS2,Nd3+4 Cu+4 S2-8,16,success,0.0371,Q,293.0,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Ternary
107521,628526.cif,NdCuSe2,Nd3+4 Cu+4 Se2-8,16,success,,,,,P1121/B,True,4.0,,14.0,P2_1/c,False,Ternary
11484,151169.cif,NdCuSn,Nd0+2 Cu0+2 Sn0+2,6,success,0.063,Q,293.0,0.101325,P63MC,True,4.0,186.0,186.0,P6_3mc,False,Ternary
90359,57234.cif,NdFeSi,Nd0+2 Fe0+2 Si0+2,6,success,0.01,,138.0,0.101325,P4/NMMS,True,4.0,,129.0,P4/nmm,False,Ternary
109710,632888.cif,NdFeSi2,Nd0+4 Fe0+4 Si0+8,16,success,,,293.0,0.101325,CMCM,True,4.0,63.0,63.0,Cmcm,False,Ternary
111302,637250.cif,NdGe,Nd0+4 Ge0+4,8,success,,,293.0,0.101325,CMCM,True,4.0,63.0,63.0,Cmcm,False,Rocksalt/Zincblende/CsCl
23966,162733.cif,NdInCu,Nd0+3 In0+3 Cu0+3,9,success,0.083,,300.0,0.101325,P6-2M,True,4.0,,189.0,P-62m,False,Ternary
119238,66704.cif,NdMn2O5,Nd3+4 Mn3+4 Mn4+4 O2-20,32,success,0.02,Q,293.0,0.101325,PBAM,True,4.0,,55.0,Pbam,False,Ternary
135621,84352.cif,NdMn2O5,Nd3+4 Mn3.50+8 O2-20,32,success,0.036,,293.0,0.101325,PBAM,True,4.0,,55.0,Pbam,False,Ternary
102334,618536.cif,NdNiC2,Nd0+2 Ni0+2 C0+4,8,success,,,,,AMM2,True,4.0,,38.0,Amm2,False,Ternary
131590,80483.cif,NdNiC2,Nd3+2 Ni+2 C2-4,8,success,0.094,,4.2,0.101325,AMM2,True,4.0,,38.0,Amm2,False,Spinel
40698,200091.cif,NdO3,Nd3+2 O2-6,8,success,0.0296,Q,293.0,0.101325,P63/M,True,4.0,,176.0,P6_3/m,False,Binary
62219,31565.cif,NdPO4,Nd3+3 P5+3 O2-12,18,success,,,293.0,0.101325,P6222,True,4.0,180.0,180.0,P6_222,False,Ternary
103860,62162.cif,NdPO4,Nd3+4 P5+4 O2-16,24,success,0.038,Q,293.0,0.101325,P121/N1,True,4.0,,14.0,P2_1/c,False,Ternary
77447,419345.cif,NdS2,Nd2+4 S-8,12,success,0.0223,Q,293.0,0.101325,P121/A1,True,4.0,14.0,14.0,P2_1/c,False,Binary
113527,645846.cif,NdS2,Nd4+2 S2-4,6,success,,,293.0,0.101325,P4/NMMZ,True,4.0,129.0,129.0,P4/nmm,False,Fluorite/Rutile
117079,656242.cif,NdS2,Nd0+8 S0+16,24,success,,,293.0,0.101325,FD3-MS,True,4.0,227.0,227.0,Fd-3m,False,Fluorite/Rutile
127909,76604.cif,NdS2,Nd4+8 S2-16,24,success,,,293.0,0.101325,FD3-MS,True,4.0,227.0,227.0,Fd-3m,False,Fluorite/Rutile
13324,152903.cif,NdScGe,Nd0+4 Sc0+4 Ge0+4,12,success,0.046,,250.0,0.101325,I4/MMM,True,4.0,139.0,139.0,I4/mmm,False,Ternary
52945,25666.cif,NdSi2,Nd0+4 Si0+8,12,success,,,293.0,0.101325,I41/AMDS,True,4.0,,141.0,I4_1/amd,False,Fluorite/Rutile
127967,76665.cif,NdSi2,Nd0+8 Si0+16,24,success,,,293.0,0.101325,FD3-MS,True,4.0,227.0,227.0,Fd-3m,False,Fluorite/Rutile
113466,645641.cif,NdSi2Ni,Nd0+4 Si0+8 Ni0+4,16,success,,,293.0,0.101325,CMCM,True,4.0,63.0,63.0,Cmcm,False,Ternary
16395,155738.cif,NdSnAu,Nd0+2 Sn0+2 Au0+2,6,success,0.0648,,293.0,0.101325,P63MC,True,4.0,186.0,186.0,P6_3mc,False,Ternary
16396,155739.cif,NdSnAu,Nd0+2 Au0+2 Sn0+2,6,success,0.0766,,293.0,0.101325,P63/MMC,True,4.0,194.0,194.0,P6_3/mmc,False,Ternary
16795,15610.cif,NdVO4,Nd3+4 V5+4 O2-16,24,success,,,293.0,0.101325,I41/AMDS,True,4.0,,141.0,I4_1/amd,False,Ternary
6993,108072.cif,Ni2B,Ni0+8 B0+4,12,success,,,293.0,0.101325,I4/MCM,True,4.0,140.0,140.0,I4/mcm,False,Fluorite/Rutile
127176,75792.cif,Ni2B,Ni1.50+8 B3-4,12,success,0.067,Q,293.0,0.101325,I4/MCM,True,4.0,140.0,140.0,I4/mcm,False,Binary
87292,53743.cif,Ni2Ge,Ni0+8 Ge0+4,12,success,,,293.0,0.101325,PNMA,True,4.0,62.0,62.0,Pnma,False,Fluorite/Rutile
111329,637339.cif,Ni2Ge,Ni0+4 Ge0+2,6,success,,,,,P63/MMC,True,4.0,194.0,194.0,P6_3/mmc,False,Fluorite/Rutile
189,100217.cif,Ni3(SnS)2,Ni0+3 Sn2+2 S2-2,7,success,,,293.0,0.101325,R3-MR,True,4.0,,166.0,R-3m,False,Ternary
68017,402458.cif,Ni3(SnS)2,Ni0+9 Sn0+6 S0+6,21,success,0.019,Q,297.0,0.101325,R3-MH,True,4.0,,166.0,R-3m,False,Ternary
56592,27161.cif,Ni3P,Ni0+24 P0+8,32,success,,,293.0,0.101325,I4-,True,4.0,,82.0,I-4,False,Binary
4607,105363.cif,Ni3Sn4,Ni0+6 Sn0+8,14,success,,,293.0,0.101325,C12/M1,True,4.0,12.0,12.0,C2/m,False,Binary
9441,110701.cif,NiC8(NCl2)2,Ni2+4 C4+32 N3-8 Cl-16,108,success,0.043,,293.0,0.101325,PMCN,True,4.0,,62.0,Pnma,False,Quaternary
9442,110702.cif,NiC8(NCl2)2,Ni2+8 C4+64 N3-16 Cl-32,120,success,0.047,,268.15,0.101325,P21/C11,True,4.0,,14.0,P2_1/c,False,Quaternary
9443,110703.cif,NiC8(NCl2)2,Ni2+4 C4+32 N3-8 Cl-16,60,success,0.036,,213.15,0.101325,P121/C1,True,4.0,14.0,14.0,P2_1/c,False,Quaternary
13877,15341.cif,NiC8(NCl2)2,Ni2+4 C0+32 N+8 Cl-16,60,success,0.088,Q,293.0,0.101325,PNMA,True,4.0,62.0,62.0,Pnma,False,Quaternary
41503,201055.cif,NiH12(N3O2)2,Ni2+2 H+24 N3+4 N3-8 O2-8,46,success,0.07,,4.2,0.101325,C12/M1,True,4.0,12.0,12.0,C2/m,False,Quaternary
20782,15980.cif,NiH14SO11,Ni2+4 H+56 S6+4 O2-44,108,success,,,293.0,0.101325,P212121,True,4.0,19.0,19.0,P2_12_12_1,False,Quaternary
66826,39419.cif,NiH14SO11,Ni2+4 H+56 S6+4 O2-44,108,success,0.041,Q,293.0,0.101325,P212121,True,4.0,19.0,19.0,P2_12_12_1,False,Quaternary
20011,159086.cif,NiSO10,Ni2+4 S6+4 O2-40,48,success,0.0144,,295.0,0.101325,P43212,True,4.0,96.0,96.0,P4_32_12,False,Ternary
65322,37129.cif,NiSO10,Ni2+8 S6+8 O2-80,96,success,0.061,Q,293.0,0.101325,C12/C1,True,4.0,15.0,15.0,C2/c,False,Ternary
4730,105489.cif,Np,Np0+8,8,success,,,,,PNMA,True,4.0,62.0,62.0,Pnma,False,Other
60265,29023.cif,Np,Np4+8,8,success,,,293.0,0.101325,PNAM,True,4.0,,62.0,Pnma,False,Other
82534,44379.cif,Np,Np0+4,4,success,,,586.0,0.101325,P4/NMMS,True,4.0,,129.0,P4/nmm,False,Other
127618,76262.cif,Np,Np0+2,2,success,,,873.0,0.101325,IM3-M,True,4.0,229.0,229.0,Im-3m,False,Other
91112,58086.cif,NpAl2,Np0+8 Al0+16,24,success,,,293.0,0.101325,FD3-MS,True,4.0,227.0,227.0,Fd-3m,False,Fluorite/Rutile
